,SMILES,False positives,True positives,FP - filter,TP - filter,Score - filter
4174,Cc1ccc(-n2nc(C)c3cc(C(=O)O)sc32)cc1,1.0,0.0,0.0,1.0,0.0
4175,Cc1ccc(-n2nc3c(=O)n(CCCC(=O)N4CCC(C(N)=O)CC4)nc(C)c3c2C)cc1,1.0,0.0,0.0,1.0,0.0
4176,Cc1ccc(-n2ncc(Br)c(Br)c2=O)cc1,-0.0,1.0,0.0,1.0,0.0
4177,Cc1ccc(-n2ncc3c(NCc4ccc5c(c4)OCO5)ncnc32)c(C)c1,1.0,0.0,0.0,1.0,0.0
4178,Cc1ccc(/C=C/C(=O)OCC(=O)NCCN2C(=O)CSC2=O)o1,1.0,0.0,1.0,0.0,1.0
4179,Cc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3ccccn3)C2=O)cc1,-0.0,1.0,1.0,0.0,1.0
4180,Cc1ccc(/C=C2\SC(=S)N(CCCC(=O)Nc3cccnc3)C2=O)cc1,-0.0,1.0,1.0,0.0,1.0
4181,Cc1ccc(/C=N/Nc2ccc(C(=O)O)cc2)s1,-0.0,1.0,1.0,0.0,1.0
4182,Cc1ccc(/C=[N+](\[O-])c2ccc(N(C)C)cc2)c2nsnc12,1.0,0.0,0.0,0.0,0.0
4183,Cc1ccc(C(=O)/C=C/Nc2ccccn2)cc1,-0.0,1.0,0.0,0.0,0.0
4184,Cc1ccc(C(=O)N/C(=C\c2ccc(Br)cc2)c2nc(=S)[nH][nH]2)cc1,1.0,0.0,0.0,0.0,0.0
4185,Cc1ccc(C(=O)N/N=C/c2ccc([N+](=O)[O-])s2)cc1,-0.0,1.0,0.0,0.0,0.0
4186,Cc1ccc(C(=O)N2CCCC(Nc3ccc(F)cc3)C2)cc1C,1.0,0.0,0.0,1.0,0.0
4187,Cc1ccc(C(=O)NCC(=O)NCC(=O)OCC(=O)c2ccc(F)cc2)cc1,1.0,0.0,0.0,1.0,0.0
4188,Cc1ccc(C(=O)NCc2ccc(N3CCN(C)CC3)cc2)cc1C,1.0,0.0,0.0,1.0,0.0
4189,Cc1ccc(C(=O)Nc2cc3ccccc3oc2=O)cc1,-0.0,1.0,0.0,1.0,0.0
4190,Cc1ccc(C(=O)Nc2ccc(C(=O)O)cc2NC(=O)c2ccc(C)cc2)cc1,-0.0,1.0,0.0,1.0,0.0
4191,Cc1ccc(C(=O)Nc2ccc3c(c2)C(=O)NC3=O)cc1,1.0,0.0,0.0,1.0,0.0
4192,Cc1ccc(C(=O)Nc2cnc3ccccc3c2)cc1,-0.0,1.0,0.0,1.0,0.0
4193,Cc1ccc(C(=O)Nc2sc(C)c(-c3ccccc3)c2C(N)=O)cc1[N+](=O)[O-],-0.0,1.0,0.0,1.0,0.0
4194,Cc1ccc(C(=O)O/N=C(\N)c2ccccc2)c(Cl)c1,-0.0,1.0,1.0,0.0,1.0
4195,Cc1ccc(C(c2sc3ncnn3c2O)N2CC(C)CC(C)C2)cc1,1.0,0.0,0.0,1.0,0.0
4196,Cc1ccc(C)c(C(=O)COC(=O)CCCNC(N)=O)c1,1.0,0.0,0.0,1.0,0.0
4197,Cc1ccc(C)c(N2CCN(C(=O)CCCCCn3c(=S)[nH]c4ccc(N5CCOCC5)cc4c3=O)CC2)c1,-0.0,1.0,1.0,0.0,1.0
4198,Cc1ccc(C)c(N2CCN(C(=O)c3cc(S(=O)(=O)N4CCCC4)cn3C)CC2)c1,1.0,0.0,0.0,1.0,0.0
4199,Cc1ccc(C)c(N2CCN(CCN3CCCCC3)CC2)c1,1.0,0.0,0.0,1.0,0.0
4200,Cc1ccc(C)c(NC(=O)CCc2nnc3ccc(NCc4ccco4)nn23)c1,1.0,0.0,0.0,1.0,0.0
4201,Cc1ccc(C)c(NC(=O)COc2coc(CN3CCc4ccccc4C3)cc2=O)c1,1.0,0.0,0.0,1.0,0.0
4202,Cc1ccc(C)n1NC(=O)c1ccccc1O,1.0,0.0,0.0,1.0,0.0
4203,Cc1ccc(C2=NCCn3c2c2ccc(C(F)(F)F)cc2[n+]3[O-])cc1,1.0,0.0,0.0,1.0,0.0
4204,Cc1ccc(C2CCN(C(=S)NC(C)(C)C)C2)cc1,1.0,0.0,0.0,1.0,0.0
4205,Cc1ccc(C2N(c3ccccc3)C(=S)N3CCCN23)cc1,1.0,0.0,0.0,1.0,0.0
4206,Cc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2CCO)cc1,1.0,0.0,0.0,1.0,0.0
4207,Cc1ccc(CSCC(=O)N(C)CC(=O)Nc2ccc(C)cc2)cc1,1.0,0.0,0.0,1.0,0.0
4208,Cc1ccc(Cl)cc1NC(=O)C1COc2ccccc2O1,1.0,0.0,0.0,1.0,0.0
4209,Cc1ccc(Cn2c(Sc3ncccn3)nc3c2c(=O)[nH]c(=O)n3C)cc1,1.0,0.0,0.0,1.0,0.0
4210,Cc1ccc(Cn2ncc3c(N4CCN(C)CC4)ncnc32)cc1,1.0,0.0,0.0,1.0,0.0
4211,Cc1ccc(F)cc1NC(=O)CCNC(=O)c1ccc([N+](=O)[O-])cc1,1.0,0.0,0.0,1.0,0.0
4212,Cc1ccc(N(CC(=O)NCCSCc2ccco2)S(C)(=O)=O)cc1,1.0,0.0,0.0,0.0,0.0
4213,Cc1ccc(N(Cc2cc3ccc(C)cc3[nH]c2=O)C(=O)c2cccs2)cc1,1.0,0.0,0.0,0.0,0.0
4214,Cc1ccc(N2C(=O)N(CC(=O)NC(N)=O)C(=O)C2C)cc1,1.0,0.0,0.0,1.0,0.0
4215,Cc1ccc(N2C(=O)NC(=O)/C(=C/c3cnn(-c4ccc(C)cc4)c3)C2=O)cc1,1.0,0.0,1.0,0.0,1.0
4216,Cc1ccc(N2C(=O)NC(NS(=O)(=O)c3ccccc3)(C(F)(F)F)C2=O)cc1,1.0,0.0,0.0,1.0,0.0
4217,Cc1ccc(N2CC(C(=O)Nc3nc4ccc(S(C)(=O)=O)cc4s3)CC2=O)cc1,1.0,0.0,0.0,1.0,0.0
4218,Cc1ccc(N2CC(C(=O)Nc3nnc(SCCN4CCOCC4)s3)CC2=O)cc1,1.0,0.0,0.0,1.0,0.0
4219,Cc1ccc(N2CN=c3s/c(=C\c4ccccn4)c(=O)n3C2)cc1,1.0,0.0,0.0,1.0,0.0
4220,Cc1ccc(N=Cc2ccc[nH]2)c(O)c1,1.0,0.0,0.0,0.0,0.0
4221,Cc1ccc(N=N/C(=C\O)C(=O)c2ccc(Cl)cc2)cc1,-0.0,1.0,1.0,0.0,1.0
4222,Cc1ccc(N=Nc2ccc3ccccc3c2O)cc1,1.0,0.0,1.0,0.0,1.0
4223,Cc1ccc(NC(=O)C2=C(c3ccccc3)S(=O)(=O)CCS2(=O)=O)cc1,-0.0,1.0,0.0,1.0,0.0
4224,Cc1ccc(NC(=O)C2CCCN2S(=O)(=O)c2ccc3c(c2)n(C)c(=O)c(=O)n3C)cc1C,1.0,0.0,0.0,1.0,0.0
4225,Cc1ccc(NC(=O)CCN2C(=O)C3CCCCC3C2=O)cc1[N+](=O)[O-],1.0,0.0,0.0,1.0,0.0
4226,Cc1ccc(NC(=O)CCN2CCCCC2)cc1,-0.0,1.0,0.0,1.0,0.0
4227,Cc1ccc(NC(=O)CN(C)C2CCCCC2)cc1Cl,1.0,0.0,0.0,1.0,0.0
4228,Cc1ccc(NC(=O)CN2C(=O)NC3(CCCC3)C2=O)c(Cl)c1,1.0,0.0,0.0,1.0,0.0
4229,Cc1ccc(NC(=O)COC(=O)Cn2cnc3ccccc32)cc1S(=O)(=O)N(C)C,1.0,0.0,0.0,1.0,0.0
4230,Cc1ccc(NC(=O)CSCc2cc(=O)n3cc(C)sc3n2)c(C)c1,1.0,0.0,0.0,1.0,0.0
4231,Cc1ccc(NC(=O)Cc2ccc(-n3cccc3)cc2)c(C)c1,1.0,0.0,0.0,1.0,0.0
4232,Cc1ccc(NC(=O)NC(=O)CN2CCN(c3ccc(O)cc3)CC2)c(C)c1,1.0,0.0,0.0,1.0,0.0
4233,Cc1ccc(NC(=O)NCC(c2cccnc2)N2CCOCC2)cc1,1.0,0.0,0.0,1.0,0.0
4234,Cc1ccc(NC(=O)[C@@H](C)NC(=O)[C@@H]2Cc3ccccc3CN2)cc1,1.0,0.0,0.0,1.0,0.0
4235,Cc1ccc(NC(=O)c2cc(NC(=O)c3ccco3)ccc2N2CCOCC2)cc1,1.0,0.0,0.0,0.0,0.0
4236,Cc1ccc(NC(=O)c2ccc(Nc3c([N+](=O)[O-])cc([N+](=O)[O-])cc3[N+](=O)[O-])cc2)cc1,-0.0,1.0,0.0,1.0,0.0
4237,Cc1ccc(NC(=O)c2cnc(N3CCN(c4ccccn4)CC3)c3ccccc23)c(Br)c1,-0.0,1.0,1.0,0.0,1.0
4238,Cc1ccc(NC(=S)NC2CC3CCC(C2)N3Cc2ccco2)cc1C,1.0,0.0,0.0,0.0,0.0
4239,Cc1ccc(NC(=S)Nc2cccc3ccccc23)cc1,1.0,0.0,0.0,0.0,0.0
4240,Cc1ccc(NC(=S)c2nc3ccccc3s2)cc1,1.0,0.0,0.0,1.0,0.0
4241,Cc1ccc(Nc2cc(C)c3c(O)cccc3n2)cc1C,1.0,0.0,0.0,1.0,0.0
4242,Cc1ccc(O)c(/C=N/NC(=O)CN2CCCC2)c1,1.0,0.0,1.0,0.0,1.0
4243,Cc1ccc(OC(=O)c2ccc3nc(C)sc3c2)cc1,-0.0,1.0,0.0,0.0,0.0
4244,Cc1ccc(OCC(=O)NC(=S)Nc2ccccn2)c(Br)c1,-0.0,1.0,0.0,0.0,0.0
4245,Cc1ccc(OCC(=O)Nc2c[nH]c(=O)[nH]c2=O)cc1C,1.0,0.0,0.0,1.0,0.0
4246,Cc1ccc(OCC(=O)Nc2ccccc2C(=O)N2CCCCC2)cc1,1.0,0.0,0.0,1.0,0.0
4247,Cc1ccc(OCC(=O)c2cc(C)n(-c3ccccc3)c2C)c([N+](=O)[O-])n1,-0.0,1.0,0.0,0.0,0.0
4248,Cc1ccc(OCCC(=O)OCC(=O)Nc2ccc(N3CCOCC3)cc2)cc1,1.0,0.0,0.0,0.0,0.0
4249,Cc1ccc(OCc2nnc(SC(C)C(=O)O)n2-c2ccccc2)cc1,1.0,0.0,0.0,1.0,0.0
4250,Cc1ccc(S(=O)(=O)CC(=O)Nc2ccc(S(=O)(=O)Nc3onc(C)c3C)cc2)cc1,1.0,0.0,0.0,1.0,0.0
4251,Cc1ccc(S(=O)(=O)CCC(=O)Nc2ccc(Br)cc2)cc1,1.0,0.0,0.0,1.0,0.0
4252,Cc1ccc(S(=O)(=O)N(C)c2c(C)ccc(S(=O)(=O)N3CCN(C)CC3)c2C)cc1,1.0,0.0,0.0,1.0,0.0
4253,Cc1ccc(S(=O)(=O)N(C)c2ccccc2C(=O)NC2CCCC2)cc1,1.0,0.0,0.0,1.0,0.0
4254,Cc1ccc(S(=O)(=O)N/N=C/c2c(C)nn(-c3ccccc3)c2C)cc1,1.0,0.0,0.0,0.0,0.0
4255,Cc1ccc(S(=O)(=O)N2CC(c3cccc([N+](=O)[O-])c3)C(C(=O)C3CO3)=N2)cc1,-0.0,1.0,0.0,0.0,0.0
4256,Cc1ccc(S(=O)(=O)N2CCC(C(=O)N[C@@H](Cc3ccccc3)C(=O)O)CC2)cc1,1.0,0.0,0.0,1.0,0.0
4257,Cc1ccc(S(=O)(=O)N2CCCC(C(=O)NCCc3ccc4c(c3)OCO4)C2)cc1,1.0,0.0,0.0,1.0,0.0
4258,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3c(-c4ccccc4)noc3C)CC2)c(C)c1,1.0,0.0,0.0,1.0,0.0
4259,Cc1ccc(S(=O)(=O)N2CCN(C(=O)c3cccc(F)c3)CC2)cc1,1.0,0.0,0.0,1.0,0.0
4260,Cc1ccc(S(=O)(=O)N2CCN(S(C)(=O)=O)C2)cc1,1.0,0.0,0.0,1.0,0.0
4261,Cc1ccc(S(=O)(=O)NC(=NCc2ccccc2)c2ccc(F)cc2)cc1,1.0,0.0,0.0,0.0,0.0
4262,Cc1ccc(S(=O)(=O)NC(C)(C)CSc2nncn2N)cc1,1.0,0.0,0.0,1.0,0.0
4263,Cc1ccc(S(=O)(=O)NCCC(=O)N2CCN(S(=O)(=O)c3ccccc3)CC2)cc1C,1.0,0.0,0.0,1.0,0.0
4264,Cc1ccc(S(=O)(=O)Nc2cccnc2)c(C)c1C,1.0,0.0,0.0,1.0,0.0
4265,Cc1ccc(S(=O)(=O)c2c(C(=O)c3ccccc3)cnc3cc4c(cc23)OCCO4)cc1,1.0,0.0,0.0,1.0,0.0
4266,Cc1ccc(S(=O)(=O)n2ccc(=O)[nH]2)cc1,1.0,0.0,0.0,1.0,0.0
4267,Cc1ccc(SCCCn2cncn2)cc1,1.0,0.0,0.0,1.0,0.0
4268,Cc1ccc(SCc2[nH]nc3c2C(c2ccc(C)o2)C(C#N)=C(N)O3)cc1,1.0,0.0,0.0,1.0,0.0
4269,Cc1ccc([N+](=O)[O-])c(OCCCN2CCC(Cc3ccccc3)CC2)c1,1.0,0.0,0.0,1.0,0.0
4270,Cc1ccc2[nH]c(=O)c(CN(C(=O)c3cccc([N+](=O)[O-])c3)C(C)C)cc2c1,1.0,0.0,0.0,1.0,0.0
4271,Cc1ccc2[nH]c(O)c(N=Nc3ccccc3C)c2c1,1.0,0.0,0.0,0.0,0.0
4272,Cc1ccc2[nH]c3c(c2c1)CCN(C)C3,1.0,0.0,0.0,0.0,0.0
4273,Cc1ccc2c(c1)C1CN(C)CCC1N2C(=O)Nc1cccc(C(F)(F)F)c1,1.0,0.0,0.0,1.0,0.0
4274,Cc1ccc2c(c1)N(C(=O)CCC(=O)N1CCC3(CC1)OCCO3)CCO2,1.0,0.0,0.0,1.0,0.0
4275,Cc1ccc2c(c1)N(CC(=O)O)C(=O)CO2,1.0,0.0,0.0,1.0,0.0
4276,Cc1ccc2c(c1)N(Cc1ccc([N+](=O)[O-])cc1)C=NS2(=O)=O,1.0,0.0,0.0,1.0,0.0
4277,Cc1ccc2c(c1)c1c(n2CC(O)CN2CCOCC2)CCCC1,1.0,0.0,0.0,0.0,0.0
4278,Cc1ccc2nc(-c3ccccc3NC(=O)CCC(=O)O)c(=O)[nH]c2c1,1.0,0.0,0.0,1.0,0.0
4279,Cc1ccc2nc(-c3sc4nc(C)cc(C)c4c3N)[nH]c2c1,-0.0,1.0,0.0,1.0,0.0
4280,Cc1ccc2nc(CSc3nc(C)ccc3C#N)[nH]c2c1,1.0,0.0,0.0,1.0,0.0
4281,Cc1ccc2nc(N3CCN(Cc4nnnn4Cc4ccccc4)CC3)c(C#N)cc2c1,1.0,0.0,0.0,1.0,0.0
4282,Cc1ccc2nc(NC(=O)CSCC(=O)OCC(=O)c3ccccc3)sc2c1,-0.0,1.0,0.0,1.0,0.0
4283,Cc1ccc2oc(C(=O)N3CCC(C(N)=O)(N4CCCCC4)CC3)c(C)c2c1,1.0,0.0,0.0,1.0,0.0
4284,Cc1cccc(-c2nnc(NC(=O)c3cccs3)s2)c1,1.0,0.0,0.0,1.0,0.0
4285,Cc1cccc(C(=O)NC(=S)N2CCN(c3ccc([N+](=O)[O-])cc3)CC2)c1,1.0,0.0,0.0,0.0,0.0
4286,Cc1cccc(C(=O)NC2CCN(C(=O)Nc3ccc(F)cc3)CC2)c1,-0.0,1.0,0.0,1.0,0.0
4287,Cc1cccc(C)c1-n1c(C)cc(/C=C2\NC(=O)NC2=O)c1C,1.0,0.0,1.0,0.0,1.0
4288,Cc1cccc(C)c1NC(=O)c1cccnc1,1.0,0.0,0.0,1.0,0.0
4289,Cc1cccc(CN2CCNC2=O)c1,1.0,0.0,1.0,0.0,1.0
4290,Cc1cccc(CS(=O)(=O)Cc2ccc(C(=O)NCc3cccs3)o2)c1,1.0,0.0,0.0,1.0,0.0
4291,Cc1cccc(CS(=O)(=O)c2nnc([C@H](Cc3ccccc3)NC(=O)OC(C)(C)C)o2)c1,-0.0,1.0,0.0,0.0,0.0
4292,Cc1cccc(CSCCNC(=O)COc2ccc(Cl)cc2)c1,1.0,0.0,0.0,1.0,0.0
4293,Cc1cccc(N(C(=O)c2ccco2)C(C(=O)NC2CCCC2)c2cccnc2)c1C,1.0,0.0,0.0,1.0,0.0
4294,Cc1cccc(N2C(=O)CS/C2=N\NC(=O)c2ccc(Br)cc2)c1C,1.0,0.0,1.0,0.0,1.0
4295,Cc1cccc(N2CCN(C(c3ccccc3)c3nnnn3CC3CCCO3)CC2)c1C,1.0,0.0,0.0,1.0,0.0
4296,Cc1cccc(N2CCN(Cc3nc(-c4ccccc4Cl)oc3C)CC2)n1,1.0,0.0,0.0,1.0,0.0
4297,Cc1cccc(NC(=O)C2SC(=Nc3c(C)cccc3C)C(C(=O)N3CCOCC3)=C2N)c1,1.0,0.0,1.0,0.0,1.0
4298,Cc1cccc(NC(=O)CN2C(=O)N/C(=C/c3cc(C)n(C(C)C)c3C)C2=O)c1,1.0,0.0,1.0,0.0,1.0
4299,Cc1cccc(NC2(C(F)(F)F)N=C(c3ccccc3)NC2=O)n1,-0.0,1.0,0.0,1.0,0.0
4300,Cc1cccc(NCc2ccc(O)c3ncccc23)c1C,1.0,0.0,0.0,0.0,0.0
4301,Cc1cccc(Nc2nc(-c3ccc4c(c3)OCCO4)cs2)c1,1.0,0.0,0.0,1.0,0.0
4302,Cc1cccc(Nc2ncccc2C(=O)O)c1C,1.0,0.0,0.0,1.0,0.0
4303,Cc1cccc(OCC(=O)Nc2cccc(C(=O)NCC(C)C)c2)c1,1.0,0.0,0.0,1.0,0.0
4304,Cc1cccc(OCC(=O)OC2CCN(C)CC2)c1,1.0,0.0,0.0,1.0,0.0
4305,Cc1cccc2c(C(=O)N3CCN(c4ccccn4)CC3)cc(-c3cccc(Br)c3)nc12,1.0,0.0,0.0,0.0,0.0
4306,Cc1cccc2cc(CN(Cc3ccccc3)C(=S)NCCCN(C)C)c(=O)[nH]c12,1.0,0.0,0.0,0.0,0.0
4307,Cc1cccc2cc3c(N)c(C#N)sc3nc12,1.0,0.0,0.0,1.0,0.0
4308,Cc1cccc2sc(NC(=O)[C@H](C)N3C(=O)C4CC=CCC4C3=O)nc12,1.0,0.0,0.0,1.0,0.0
4309,Cc1ccccc1-c1nc2sc3c(c2c(=O)n1N)CCCC3,1.0,0.0,0.0,1.0,0.0
4310,Cc1ccccc1-n1c(=O)cc(N2CCc3ccccc32)[nH]c1=O,1.0,0.0,0.0,1.0,0.0
4311,Cc1ccccc1-n1c(C)nc2ccccc21,1.0,0.0,0.0,1.0,0.0
4312,Cc1ccccc1-n1c(O)c(/C=N/NC(=O)c2ccccc2O)c(=O)[nH]c1=S,-0.0,1.0,1.0,0.0,1.0
4313,Cc1ccccc1C(=O)NC[C@@H]1CCCN2CCCC[C@H]12,-0.0,1.0,0.0,1.0,0.0
4314,Cc1ccccc1C(=O)Nc1nnc(CC(=O)N/N=C/c2ccco2)s1,1.0,0.0,0.0,0.0,0.0
4315,Cc1ccccc1CO/N=C/c1[nH]ncc1Br,1.0,0.0,0.0,0.0,0.0
4316,Cc1ccccc1NC(=O)N1C2CCCC1CC(NC(=O)C1CC1)C2,1.0,0.0,0.0,1.0,0.0
4317,Cc1ccccc1NC(=O)c1ccc2c(c1)OCCO2,1.0,0.0,0.0,1.0,0.0
4318,Cc1ccccc1NC(=S)NNC(=O)c1csc2c1CCC(C)C2,-0.0,1.0,0.0,0.0,0.0
4319,Cc1ccccc1OCC(=O)Nc1ccc([N+](=O)[O-])cc1,1.0,0.0,0.0,1.0,0.0
4320,Cc1ccccc1OCC(=O)Nc1ccc2c(c1)C(=O)N(CCC(=O)O)C2=O,-0.0,1.0,0.0,1.0,0.0
4321,Cc1ccnc(N2CCCC(C(=O)NCc3cccs3)C2)n1,1.0,0.0,0.0,1.0,0.0
4322,Cc1ccnc(NC(c2ccsc2)c2ccc3ccc(C)nc3c2O)c1,1.0,0.0,1.0,0.0,1.0
4323,Cc1ccsc1/C=C/C1=NCCCN1C,1.0,0.0,0.0,1.0,0.0
4324,Cc1ccsc1/C=C1\C(=O)NC(=S)N(C)C1=O,1.0,0.0,1.0,0.0,1.0
4325,Cc1cn2c(nc(=O)c3cccnc32)s1,1.0,0.0,0.0,1.0,0.0
4326,Cc1cnc(C(=O)Nc2ccccc2-n2cccc2)cn1,1.0,0.0,0.0,1.0,0.0
4327,Cc1coc(NC(=O)CSc2nc(-c3ccc(Cl)cc3)cc(C(F)(F)F)c2C#N)n1,1.0,0.0,1.0,0.0,1.0
4328,Cc1nc(-c2ccc(Cl)cc2)sc1C1(C)CC(c2ccc(Cl)cc2)=NO1,1.0,0.0,0.0,0.0,0.0
4329,Cc1nc(C(=O)NNC(=O)c2cccc(Cl)c2)c(C(F)(F)F)o1,1.0,0.0,0.0,0.0,0.0
4330,Cc1nc(C)c(-c2nnc(-c3cccc(S(=O)(=O)N(C)C)c3)o2)cc1C(=O)NN,1.0,0.0,0.0,1.0,0.0
4331,Cc1nc(NC(=O)/C=C/c2ccc(Cl)cc2Cl)sc1C(=O)N(C)C,1.0,0.0,0.0,0.0,0.0
4332,Cc1nc(Nc2ccccc2)sc1C,1.0,0.0,0.0,0.0,0.0
4333,Cc1nc(SCC(=O)NCC2CCCO2)[nH]c(=O)c1C,1.0,0.0,0.0,1.0,0.0
4334,Cc1nc2c(cc1C(=O)N/N=C/c1ccc(O)c(O)c1)c(=O)n(C)c(=O)n2C,1.0,0.0,1.0,0.0,1.0
4335,Cc1nc2c(ccc3nc(NC(=O)Cc4cccc5ccccc45)sc32)s1,1.0,0.0,0.0,0.0,0.0
4336,Cc1nc2c(ncn2-c2ccccc2)c(=O)n1NC(=O)CN1CCOCC1,1.0,0.0,0.0,1.0,0.0
4337,Cc1nc2ccc(NC(=O)N3CCSCC3)cc2s1,1.0,0.0,0.0,1.0,0.0
4338,Cc1nc2ccc(S(=O)(=O)NC(C(=O)NCc3cccs3)C(C)C)cc2s1,1.0,0.0,0.0,1.0,0.0
4339,Cc1nc2ccccn2c1-c1ccnn1S(=O)(=O)c1ccc(F)cc1,1.0,0.0,0.0,1.0,0.0
4340,Cc1nc2scc(C)n2c(=O)c1S(=O)(=O)N1CCN(c2cccc(C(F)(F)F)c2)CC1,1.0,0.0,0.0,1.0,0.0
4341,Cc1ncc([N+](=O)[O-])n1CC(=O)Nc1ccc(F)cc1,-0.0,1.0,0.0,1.0,0.0
4342,Cc1nccn1Cc1cccc2ccccc12,1.0,0.0,0.0,1.0,0.0
4343,Cc1nn(-c2cccc(C(F)(F)F)c2)c(Cl)c1/C=N/Nc1cccc(C(=O)O)c1,1.0,0.0,1.0,0.0,1.0
4344,Cc1nn(-c2ccccc2)c(Cl)c1C(=O)N1CCN(c2ncnc3c2cnn3-c2ccccc2)CC1,-0.0,1.0,0.0,1.0,0.0
4345,Cc1nn(-c2ccccc2Cl)c(Cl)c1/C=N/Nc1nc2ccccc2s1,-0.0,1.0,1.0,0.0,1.0
4346,Cc1nn(C)c(Cl)c1CN1CCC(n2nccc2NC(=O)C2CCCC2)CC1,1.0,0.0,0.0,1.0,0.0
4347,Cc1nn(Cc2ccccc2)c(C)c1NC(=O)c1noc2c1CCc1ccccc1-2,1.0,0.0,0.0,1.0,0.0
4348,Cc1nn2c(CN(C(=O)CN3CCOCC3)c3ccccc3)nnc2c2ccccc12,1.0,0.0,0.0,1.0,0.0
4349,Cc1nnc(-c2cnn(-c3ccccc3)c2N)n1Cc1cccc(C(F)(F)F)c1,1.0,0.0,0.0,1.0,0.0
4350,Cc1nnc(N2C(=O)c3cccc4cccc(c34)C2=O)s1,1.0,0.0,0.0,0.0,0.0
4351,Cc1nnsc1S(=O)c1ccc(Cl)c(Cl)c1,-0.0,1.0,0.0,1.0,0.0
4352,Cc1noc(/C=C/N(C)C)c1S(=O)(=O)N1CCN(c2ccc(F)cc2)CC1,1.0,0.0,0.0,1.0,0.0
4353,Cc1noc(C)c1C(=O)N1CCC(C(=O)c2ccccc2)CC1,1.0,0.0,0.0,1.0,0.0
4354,Cc1noc(C)c1COc1ccc(C(=O)OCC(=O)Nc2c(C)n(C)n(-c3ccccc3)c2=O)cc1,1.0,0.0,0.0,1.0,0.0
4355,Cc1noc(C)c1CSCC(=O)Nc1ccc(S(=O)(=O)C(F)F)cc1,1.0,0.0,0.0,0.0,0.0
4356,Cc1noc(C)c1CSc1ncnc2sc3c(c12)CCC3,1.0,0.0,0.0,1.0,0.0
4357,Cc1noc(NS(=O)(=O)c2ccc(N3Cc4ccccc4C3=O)cc2)c1C,1.0,0.0,0.0,1.0,0.0
4358,Cc1oc(-c2cc3c(cc2Cl)OCO3)nc1CN1CCCC1c1ccc(F)cc1,1.0,0.0,0.0,0.0,0.0
4359,Cc1oc(-c2ccc3c(c2)OCCO3)cc1C(=O)O,-0.0,1.0,0.0,1.0,0.0
4360,Cc1oc(/C=N/NC(=O)CC2(C)OCCO2)cc1Br,1.0,0.0,0.0,0.0,0.0
4361,Cc1oc(C(=O)O)cc1COc1ccc2c3c(c(=O)oc2c1C)CCC3,1.0,0.0,0.0,1.0,0.0
4362,Cc1oc2ccc(OCc3c(F)cccc3Cl)cc2c1C(=O)O,1.0,0.0,0.0,1.0,0.0
4363,Cc1occc1-c1nnc(SCC(=O)Nc2ccccc2)n1C,1.0,0.0,0.0,1.0,0.0
4364,Cc1occc1C(=O)Nc1cc(C(F)(F)F)ccc1Cl,1.0,0.0,0.0,0.0,0.0
4365,Cc1onc(-c2c(F)cccc2Cl)c1C(=O)c1ccccc1,1.0,0.0,0.0,1.0,0.0
4366,Cc1onc(-c2ccccc2)c1C(=O)Nc1sc2c(c1C(N)=O)CCC2,1.0,0.0,0.0,1.0,0.0
4367,Cc1onc(-c2ccccc2Cl)c1C(=O)Nc1ccc(OCC(=O)N2CCOCC2)cc1,1.0,0.0,0.0,1.0,0.0
4368,Cc1sc2ncnc(N3CCC(C(=O)Nc4nc(-c5cccs5)cs4)CC3)c2c1C,-0.0,1.0,0.0,0.0,0.0
4369,Cc1sc2ncnc(NCCc3ccc(S(N)(=O)=O)cc3)c2c1C,1.0,0.0,0.0,1.0,0.0
4370,Clc1ccc(Nc2ccc(Cl)nn2)cc1,1.0,0.0,0.0,1.0,0.0
4371,Cn1c(-c2nonc2N)nc2ccccc21,1.0,0.0,0.0,1.0,0.0
4372,Cn1c(-c2sc3cc(C(F)(F)F)cnc3c2-c2cccnc2)n[nH]c1=S,1.0,0.0,0.0,0.0,0.0
4373,Cn1c(-c2sccc2OCc2cccc(C(F)(F)F)c2)n[nH]c1=S,1.0,0.0,0.0,0.0,0.0
4374,Cn1c(/C=C/c2ccccc2)nc2ccccc2c1=O,1.0,0.0,0.0,1.0,0.0
4375,Cn1c(=N)n(CC(=O)c2ccc(Cl)c(Cl)c2)c2ccccc21,1.0,0.0,0.0,1.0,0.0
4376,Cn1c(=N)n(CC(O)c2ccccc2)c2ccccc21,1.0,0.0,0.0,1.0,0.0
4377,Cn1c(=O)c([N+](=O)[O-])c(Cl)c2ccccc21,-0.0,1.0,0.0,1.0,0.0
4378,Cn1c(=O)c2c(nc(Oc3cccc(O)c3)n2C)n(C)c1=O,1.0,0.0,0.0,1.0,0.0
4379,Cn1c(=O)c2cn(-c3ccc4c(c3)OCCO4)cc2n(C)c1=O,1.0,0.0,0.0,1.0,0.0
4380,Cn1c(C(=O)NN)cc2cc(OCc3ccccc3)ccc21,1.0,0.0,0.0,1.0,0.0
4381,Cn1c(C(=O)O)c(CC(=O)Nc2ccc3c(c2)OCCO3)c2ccccc21,-0.0,1.0,0.0,1.0,0.0
4382,Cn1c(N)c(C(=O)Nc2ccc(-c3ccccc3)cc2)sc1=S,1.0,0.0,0.0,0.0,0.0
